user_id,category,total_tweets,relevant_tweets,interest_percent,suggested
2147483647,OLD,100,5,5,no
337777764,CHILD,79,10,12.6582,yes
2147483647,CHILD,98,1,1.02041,no
834318337,WOMEN,70,2,2.85714,no
2147483647,WOMEN,47,4,8.51064,no
1014015888,WOMEN,99,2,2.0202,no
2147483647,OLD,100,11,11,yes
303387526,OLD,97,17,17.5258,yes
725585886,WOMEN,90,10,11.1111,yes
598319603,CHILD,100,5,5,no
2147483647,WOMEN,97,6,6.18557,no
2147483647,animals,36,3,8.33333,no
62668365,WOMEN,89,12,13.4831,yes
2147483647,OLD,100,14,14,yes
281886208,WOMEN,100,3,3,no
1340312298,HEALTH,100,3,3,no
20403018,HEALTH,82,4,4.87805,no
2147483647,OLD,95,7,7.36842,no
2147483647,CHILD,99,16,16.1616,yes
117649926,WOMEN,69,1,1.44928,no
1604128238,OLD,97,9,9.27835,yes
133005157,WOMEN,96,8,8.33333,no
2147483647,HEALTH,98,1,1.02041,no
189749686,WOMEN,91,5,5.49451,no
2147483647,animals,100,3,3,no
1840913168,WOMEN,100,6,6,no
284986280,OLD,71,7,9.85915,yes
766027099,OLD,96,3,3.125,no
2147483647,animals,31,2,6.45161,no
559134430,OLD,88,10,11.3636,yes
2147483647,CHILD,200,12,6,no
2147483647,WOMEN,200,7,3.5,no
2147483647,animals,100,9,9,no
557050034,animals,200,7,3.5,no
557050034,CHILD,200,9,4.5,no
2147483647,WOMEN,49,6,12.2449,yes
419336495,OLD,99,10,10.101,yes
2147483647,animals,94,6,6.38298,no
1267787407,OLD,100,8,8,yes
2147483647,OLD,88,6,6.81818,no
338765785,OLD,81,8,9.87654,yes
2147483647,WOMEN,65,3,4.61538,no
340049024,animals,100,4,4,no
2147483647,HEALTH,96,4,4.16667,no
2147483647,OLD,72,6,8.33333,yes
2147483647,OLD,100,14,14,yes
2147483647,OLD,99,5,5.05051,no
2147483647,OLD,88,4,4.54545,no
203786319,CHILD,100,22,22,yes
746918059,OLD,99,12,12.1212,yes
248507385,WOMEN,100,10,10,yes
2147483647,WOMEN,96,6,6.25,no
109858625,WOMEN,93,3,3.22581,no
588352379,WOMEN,52,17,32.6923,yes
477119535,animals,95,9,9.47368,no
2147483647,WOMEN,92,5,5.43478,no
594521498,OLD,90,3,3.33333,no
2147483647,OLD,92,7,7.6087,no
2147483647,animals,44,20,45.4545,yes
2147483647,animals,99,7,7.07071,no
133968209,WOMEN,74,7,9.45946,yes
2147483647,WOMEN,98,10,10.2041,yes
247025523,animals,99,7,7.07071,no
204272417,HEALTH,92,4,4.34783,no
927549306,OLD,100,4,4,no
376307093,WOMEN,99,1,1.0101,no
2147483647,OLD,100,4,4,no
336913049,animals,99,11,11.1111,yes
2147483647,OLD,82,5,6.09756,no
263790868,WOMEN,93,4,4.30107,no
1031530278,animals,190,13,6.84211,no
1031530278,WOMEN,190,13,6.84211,no
1931560316,OLD,99,12,12.1212,yes
2147483647,animals,198,24,12.1212,yes
1898258479,HEALTH,100,1,1,no
2147483647,OLD,42,2,4.7619,no
2147483647,animals,176,30,17.0455,yes
130636969,WOMEN,70,4,5.71429,no
1083872162,WOMEN,90,3,3.33333,no
2147483647,WOMEN,196,23,11.7347,yes
51580868,OLD,52,1,1.92308,no
2147483647,WOMEN,100,5,5,no
2147483647,OLD,27,1,3.7037,no
2147483647,WOMEN,100,1,1,no
35318586,WOMEN,72,10,13.8889,yes
176808711,OLD,200,106,53,yes
2147483647,WOMEN,73,2,2.73973,no
127007605,animals,85,8,9.41177,no
2147483647,HEALTH,99,5,5.05051,no
2147483647,OLD,81,17,20.9877,yes
2147483647,OLD,96,3,3.125,no
2147483647,WOMEN,70,6,8.57143,no
2147483647,HEALTH,88,46,52.2727,yes
2147483647,OLD,80,7,8.75,yes
2147483647,WOMEN,100,7,7,no
2147483647,WOMEN,55,1,1.81818,no
2147483647,OLD,94,8,8.51064,yes
2147483647,animals,100,2,2,no
2147483647,OLD,88,5,5.68182,no
1099771423,OLD,86,7,8.13953,yes
70067795,WOMEN,97,14,14.433,yes
737953238,OLD,85,8,9.41177,yes
442881804,animals,94,2,2.12766,no
48494546,CHILD,72,5,6.94444,no
2147483647,animals,81,4,4.93827,no
2147483647,WOMEN,99,8,8.08081,no
1352533188,OLD,98,11,11.2245,yes
1171691564,OLD,74,12,16.2162,yes
2147483647,OLD,87,4,4.5977,no
26734478,OLD,72,3,4.16667,no
2147483647,OLD,48,1,2.08333,no
161123202,animals,100,13,13,yes
2147483647,WOMEN,100,21,21,yes
2147483647,animals,38,6,15.7895,yes
222149683,OLD,93,2,2.15054,no
1580467730,OLD,58,3,5.17241,no
822481213,WOMEN,83,8,9.63855,yes
1379762696,OLD,100,5,5,no
2147483647,OLD,74,9,12.1622,yes
2147483647,animals,89,17,19.1011,yes
2147483647,OLD,80,3,3.75,no
811595881,WOMEN,57,3,5.26316,no
2147483647,OLD,100,9,9,yes
2147483647,WOMEN,76,7,9.21053,yes
2147483647,animals,62,3,4.83871,no
22656070,animals,97,8,8.24742,no
2147483647,WOMEN,91,5,5.49451,no
383974936,OLD,94,11,11.7021,yes
138214798,WOMEN,97,7,7.2165,no
147924729,OLD,36,1,2.77778,no
494277470,OLD,85,9,10.5882,yes
1652645173,HEALTH,79,9,11.3924,yes
34626070,WOMEN,86,8,9.30233,yes
519293382,WOMEN,22,2,9.09091,no
61250000,animals,87,1,1.14943,no
1683886148,animals,97,12,12.3711,yes
2147483647,animals,87,4,4.5977,no
2147483647,CHILD,87,11,12.6437,yes
787242638,animals,100,22,22,yes
1348230120,OLD,3,1,33.3333,yes
2147483647,OLD,91,11,12.0879,yes
2147483647,OLD,100,3,3,no
29001051,WOMEN,61,2,3.27869,no
2147483647,OLD,94,10,10.6383,yes
937995541,OLD,99,10,10.101,yes
31460279,OLD,76,5,6.57895,no
180114818,OLD,100,2,2,no
81377971,WOMEN,87,5,5.74713,no
27839828,OLD,84,8,9.52381,yes
368849714,animals,92,2,2.17391,no
2147483647,OLD,93,8,8.60215,yes
771130392,WOMEN,60,1,1.66667,no
2147483647,OLD,99,6,6.06061,no
192649983,animals,76,15,19.7368,yes
1475067314,WOMEN,44,8,18.1818,yes
350880689,OLD,67,3,4.47761,no
741369997,WOMEN,68,2,2.94118,no
615544929,animals,95,13,13.6842,yes
17058767,OLD,91,8,8.79121,yes
1360513830,WOMEN,99,6,6.06061,no
894437281,OLD,93,8,8.60215,yes
2147483647,animals,97,12,12.3711,yes
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,100,5,5,no
54182296,CHILD,97,11,11.3402,yes
2147483647,OLD,95,3,3.15789,no
16124415,HEALTH,96,7,7.29167,yes
2147483647,WOMEN,91,5,5.49451,no
2147483647,WOMEN,92,8,8.69565,no
2147483647,WOMEN,100,5,5,no
222714544,HEALTH,100,5,5,no
329363290,animals,100,4,4,no
634492902,OLD,81,5,6.17284,no
318004227,OLD,89,5,5.61798,no
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,88,6,6.81818,no
278030569,WOMEN,64,10,15.625,yes
212779432,HEALTH,84,4,4.7619,no
2147483647,OLD,87,3,3.44828,no
153168123,OLD,95,3,3.15789,no
2147483647,animals,81,5,6.17284,no
2147483647,OLD,100,8,8,yes
2147483647,OLD,200,6,3,no
2147483647,WOMEN,200,6,3,no
32675027,animals,100,15,15,yes
853686319,HEALTH,99,10,10.101,yes
121688973,OLD,98,5,5.10204,no
2147483647,OLD,92,8,8.69565,yes
1301329658,OLD,100,10,10,yes
19855100,animals,100,6,6,no
2147483647,OLD,54,2,3.7037,no
611938055,animals,84,12,14.2857,yes
2147483647,animals,76,5,6.57895,no
2147483647,animals,77,3,3.8961,no
27121574,WOMEN,63,8,12.6984,yes
2147483647,animals,100,5,5,no
342235218,WOMEN,192,18,9.375,yes
377418657,OLD,100,1,1,no
524006363,OLD,100,6,6,no
2147483647,WOMEN,75,4,5.33333,no
61516742,WOMEN,87,3,3.44828,no
117229954,OLD,93,5,5.37634,no
202609554,OLD,79,5,6.32911,no
2147483647,WOMEN,98,16,16.3265,yes
349679228,HEALTH,94,1,1.06383,no
967374852,OLD,100,7,7,no
2147483647,WOMEN,100,5,5,no
77823992,OLD,97,6,6.18557,no
1361829362,OLD,81,9,11.1111,yes
448971507,OLD,100,2,2,no
2147483647,OLD,100,4,4,no
1566751266,animals,100,15,15,yes
1490979648,HEALTH,98,6,6.12245,no
34243426,WOMEN,96,5,5.20833,no
116825202,OLD,52,4,7.69231,no
2147483647,animals,85,13,15.2941,yes
30655456,WOMEN,98,7,7.14286,no
2147483647,WOMEN,194,2,1.03093,no
127258729,OLD,100,11,11,yes
2147483647,animals,99,7,7.07071,no
1156337792,OLD,94,6,6.38298,no
36506020,OLD,99,2,2.0202,no
2147483647,animals,100,7,7,no
417165875,OLD,83,4,4.81928,no
2147483647,CHILD,97,10,10.3093,yes
2147483647,OLD,87,9,10.3448,yes
871660705,WOMEN,96,5,5.20833,no
480500463,animals,59,1,1.69492,no
16209935,OLD,99,14,14.1414,yes
2147483647,OLD,100,1,1,no
2147483647,OLD,82,12,14.6341,yes
2147483647,OLD,100,3,3,no
322484538,HEALTH,92,3,3.26087,no
2147483647,animals,96,3,3.125,no
58008209,OLD,100,7,7,no
2147483647,OLD,99,3,3.0303,no
2147483647,animals,89,8,8.98876,no
189387520,WOMEN,99,9,9.09091,no
2147483647,HEALTH,34,1,2.94118,no
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,100,6,6,no
2147483647,WOMEN,100,5,5,no
2147483647,OLD,100,16,16,yes
2147483647,WOMEN,100,13,13,yes
2147483647,WOMEN,92,11,11.9565,yes
2147483647,OLD,1,1,100,yes
101683121,HEALTH,100,5,5,no
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,41,4,9.7561,yes
1969754173,WOMEN,97,1,1.03093,no
1334534610,OLD,196,26,13.2653,yes
93516189,HEALTH,92,14,15.2174,yes
2147483647,WOMEN,93,19,20.4301,yes
2147483647,animals,100,14,14,yes
18351027,OLD,75,6,8,yes
2147483647,animals,51,6,11.7647,yes
443182450,OLD,79,4,5.06329,no
356647326,WOMEN,90,6,6.66667,no
2147483647,WOMEN,98,10,10.2041,yes
16190045,WOMEN,93,7,7.52688,no
2147483647,OLD,63,2,3.1746,no
57947133,WOMEN,72,6,8.33333,no
1337701074,CHILD,99,12,12.1212,yes
2147483647,animals,99,22,22.2222,yes
607644971,HEALTH,100,1,1,no
1712386268,WOMEN,97,14,14.433,yes
2147483647,OLD,65,8,12.3077,yes
270697234,animals,66,6,9.09091,no
811197127,animals,98,8,8.16327,no
2147483647,OLD,100,3,3,no
291269381,animals,97,26,26.8041,yes
2147483647,WOMEN,100,5,5,no
14954902,WOMEN,100,6,6,no
446325953,WOMEN,74,2,2.7027,no
259920872,WOMEN,70,4,5.71429,no
618580485,OLD,100,5,5,no
2147483647,WOMEN,72,5,6.94444,no
860708160,animals,96,4,4.16667,no
540926181,OLD,75,2,2.66667,no
889362696,animals,88,3,3.40909,no
427997661,CHILD,94,19,20.2128,yes
2147483647,OLD,100,3,3,no
2147483647,OLD,96,3,3.125,no
2147483647,animals,297,42,14.1414,yes
399457244,WOMEN,55,9,16.3636,yes
180159377,animals,95,1,1.05263,no
2147483647,animals,82,5,6.09756,no
2147483647,WOMEN,77,7,9.09091,no
2147483647,OLD,93,8,8.60215,yes
587580903,OLD,96,10,10.4167,yes
166360183,OLD,22,1,4.54545,no
2147483647,OLD,87,4,4.5977,no
2147483647,WOMEN,79,7,8.86076,no
90759119,WOMEN,98,10,10.2041,yes
814261,OLD,60,9,15,yes
17198385,WOMEN,99,11,11.1111,yes
718077395,HEALTH,60,5,8.33333,yes
2147483647,animals,100,5,5,no
58258157,CHILD,98,15,15.3061,yes
2147483647,animals,70,3,4.28571,no
2147483647,WOMEN,94,4,4.25532,no
319920820,OLD,71,3,4.22535,no
40369362,WOMEN,96,11,11.4583,yes
25622514,OLD,99,9,9.09091,yes
37659677,animals,100,11,11,yes
2147483647,WOMEN,93,66,70.9677,yes
2147483647,HEALTH,99,1,1.0101,no
1635317190,WOMEN,99,7,7.07071,no
2147483647,OLD,95,10,10.5263,yes
256313921,WOMEN,100,15,15,yes
2147483647,CHILD,500,9,1.8,no
2147483647,OLD,500,19,3.8,no
2147483647,WOMEN,500,24,4.8,no
2147483647,OLD,100,8,8,yes
2147483647,OLD,80,15,18.75,yes
1575140886,animals,14,3,21.4286,yes
1726751714,OLD,74,2,2.7027,no
164360134,OLD,89,8,8.98876,yes
144098665,WOMEN,71,2,2.8169,no
2147483647,OLD,19,2,10.5263,yes
130985156,OLD,91,1,1.0989,no
2147483647,WOMEN,96,4,4.16667,no
2147483647,OLD,42,2,4.7619,no
2147483647,OLD,100,3,3,no
2147483647,OLD,74,3,4.05405,no
378348214,WOMEN,98,5,5.10204,no
170866159,animals,54,1,1.85185,no
23866855,OLD,94,8,8.51064,yes
708056896,OLD,85,9,10.5882,yes
2147483647,CHILD,83,8,9.63855,yes
2147483647,WOMEN,58,1,1.72414,no
455308081,OLD,40,1,2.5,no
35564440,OLD,99,7,7.07071,no
2147483647,OLD,88,12,13.6364,yes
392547375,HEALTH,93,6,6.45161,no
2147483647,animals,14,1,7.14286,no
621881732,animals,300,48,16,yes
1170936564,CHILD,60,3,5,no
2147483647,WOMEN,76,13,17.1053,yes
2147483647,animals,95,6,6.31579,no
2147483647,OLD,200,2,1,no
45555095,OLD,35,1,2.85714,no
256508499,WOMEN,64,4,6.25,no
2147483647,OLD,100,4,4,no
2147483647,animals,71,8,11.2676,yes
2147483647,animals,89,6,6.74157,no
2147483647,OLD,88,5,5.68182,no
21552785,WOMEN,80,8,10,yes
2147483647,animals,98,9,9.18367,no
1689345128,OLD,92,6,6.52174,no
549298460,WOMEN,95,7,7.36842,no
2147483647,WOMEN,100,5,5,no
535559749,CHILD,66,6,9.09091,no
251975625,OLD,77,14,18.1818,yes
199240232,WOMEN,93,16,17.2043,yes
158073483,animals,97,9,9.27835,no
2147483647,OLD,100,1,1,no
1111814293,OLD,97,15,15.4639,yes
2147483647,OLD,87,17,19.5402,yes
1645621776,WOMEN,96,8,8.33333,no
173682739,OLD,140,4,2.85714,no
2147483647,OLD,83,3,3.61446,no
2147483647,OLD,58,3,5.17241,no
2147483647,OLD,100,1,1,no
1220096833,WOMEN,85,3,3.52941,no
227383015,animals,90,11,12.2222,yes
2147483647,WOMEN,196,12,6.12245,no
115502595,HEALTH,99,8,8.08081,yes
1693803998,HEALTH,200,16,8,yes
2147483647,animals,91,12,13.1868,yes
17807544,animals,77,8,10.3896,yes
51797647,animals,3,1,33.3333,yes
2147483647,OLD,99,11,11.1111,yes
143724371,WOMEN,68,11,16.1765,yes
463483290,OLD,83,11,13.253,yes
2147483647,OLD,98,5,5.10204,no
2147483647,animals,92,4,4.34783,no
2147483647,WOMEN,12,2,16.6667,yes
1091595554,OLD,97,8,8.24742,yes
20382760,HEALTH,100,2,2,no
2147483647,WOMEN,39,10,25.641,yes
17836555,WOMEN,118,9,7.62712,no
2147483647,OLD,87,7,8.04598,yes
905547186,HEALTH,94,12,12.766,yes
1891086734,OLD,97,6,6.18557,no
63119218,OLD,94,1,1.06383,no
1462045687,WOMEN,72,5,6.94444,no
89044971,OLD,31,4,12.9032,yes
185283638,OLD,91,4,4.3956,no
2147483647,OLD,50,1,2,no
306298215,WOMEN,100,14,14,yes
2147483647,OLD,54,2,3.7037,no
99823263,WOMEN,100,4,4,no
2147483647,animals,60,3,5,no
1340861562,WOMEN,94,1,1.06383,no
751575668,OLD,100,3,3,no
18374425,OLD,100,9,9,yes
106331739,OLD,91,6,6.59341,no
73545898,WOMEN,83,12,14.4578,yes
447143724,OLD,100,25,25,yes
228872135,animals,75,9,12,yes
359593632,OLD,98,1,1.02041,no
2147483647,WOMEN,46,4,8.69565,no
2147483647,WOMEN,94,5,5.31915,no
101669953,WOMEN,92,8,8.69565,no
2147483647,OLD,66,3,4.54545,no
2147483647,OLD,78,5,6.41026,no
430531784,animals,93,8,8.60215,no
273567672,OLD,98,8,8.16327,yes
240072525,HEALTH,89,5,5.61798,no
2147483647,WOMEN,54,10,18.5185,yes
2147483647,OLD,100,1,1,no
2147483647,OLD,85,1,1.17647,no
2147483647,animals,196,34,17.3469,yes
2147483647,OLD,98,5,5.10204,no
2147483647,OLD,64,3,4.6875,no
486916427,OLD,100,10,10,yes
19041354,OLD,100,3,3,no
2147483647,OLD,100,13,13,yes
2147483647,OLD,94,5,5.31915,no
2147483647,WOMEN,92,8,8.69565,no
2147483647,OLD,100,12,12,yes
2147483647,WOMEN,91,11,12.0879,yes
818341842,animals,94,15,15.9574,yes
141412902,OLD,100,7,7,no
2147483647,WOMEN,99,7,7.07071,no
2147483647,WOMEN,100,6,6,no
25038678,OLD,100,2,2,no
523804617,WOMEN,89,2,2.24719,no
1694019936,WOMEN,73,6,8.21918,no
2147483647,animals,100,13,13,yes
2147483647,OLD,96,2,2.08333,no
45483436,OLD,97,8,8.24742,yes
2147483647,WOMEN,83,11,13.253,yes
332085481,WOMEN,99,4,4.0404,no
2147483647,WOMEN,71,4,5.6338,no
2147483647,OLD,100,4,4,no
231585347,OLD,100,7,7,no
2147483647,OLD,100,7,7,no
2147483647,HEALTH,100,13,13,yes
15242789,OLD,83,5,6.0241,no
131605132,WOMEN,96,4,4.16667,no
350872780,WOMEN,92,5,5.43478,no
973249788,OLD,84,6,7.14286,no
32385694,WOMEN,97,9,9.27835,yes
2147483647,OLD,92,3,3.26087,no
299188947,WOMEN,83,5,6.0241,no
1132711926,OLD,100,9,9,yes
292287444,WOMEN,92,7,7.6087,no
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,100,5,5,no
33937428,OLD,75,3,4,no
477997222,WOMEN,100,8,8,no
2147483647,WOMEN,100,5,5,no
202169837,OLD,39,4,10.2564,yes
316485361,HEALTH,80,1,1.25,no
31076914,OLD,79,6,7.59494,no
2147483647,OLD,98,13,13.2653,yes
2147483647,OLD,94,7,7.44681,no
187201018,OLD,100,8,8,yes
785490674,WOMEN,97,12,12.3711,yes
18995654,OLD,99,19,19.1919,yes
173137575,OLD,84,13,15.4762,yes
995934462,OLD,93,2,2.15054,no
501439551,WOMEN,53,6,11.3208,yes
467947246,CHILD,85,9,10.5882,yes
1673330930,animals,93,8,8.60215,no
2147483647,OLD,180,24,13.3333,yes
890450888,HEALTH,96,2,2.08333,no
743289488,OLD,97,2,2.06186,no
19535675,HEALTH,55,6,10.9091,yes
2147483647,animals,97,6,6.18557,no
1447253978,OLD,92,9,9.78261,yes
2147483647,OLD,26,2,7.69231,no
2170461,OLD,100,1,1,no
1023756739,WOMEN,100,7,7,no
2147483647,OLD,100,5,5,no
278434492,HEALTH,42,7,16.6667,yes
146926114,WOMEN,85,6,7.05882,no
42636442,WOMEN,98,9,9.18367,no
2147483647,WOMEN,83,6,7.22892,no
19122581,CHILD,97,2,2.06186,no
752500286,OLD,92,5,5.43478,no
42655518,WOMEN,72,5,6.94444,no
316681751,OLD,86,3,3.48837,no
740377951,OLD,100,3,3,no
1167520129,animals,100,6,6,no
2147483647,OLD,38,3,7.89474,yes
2147483647,CHILD,200,24,12,yes
24032654,WOMEN,93,8,8.60215,no
1242317940,OLD,100,6,6,no
2147483647,WOMEN,65,6,9.23077,yes
2147483647,WOMEN,100,2,2,no
2147483647,WOMEN,100,6,6,no
224176850,OLD,83,12,14.4578,yes
33371356,animals,16,1,6.25,no
206591809,OLD,54,6,11.1111,yes
2147483647,animals,82,4,4.87805,no
18166927,animals,84,6,7.14286,no
1959359911,WOMEN,82,8,9.7561,yes
2147483647,WOMEN,95,9,9.47368,yes
250769616,WOMEN,96,9,9.375,yes
130783459,OLD,98,6,6.12245,no
2147483647,OLD,4,1,25,yes
2147483647,animals,99,2,2.0202,no
211946664,OLD,99,11,11.1111,yes
1386858492,WOMEN,67,1,1.49254,no
2147483647,OLD,96,8,8.33333,yes
34311758,CHILD,95,6,6.31579,no
608288975,OLD,66,11,16.6667,yes
69815807,OLD,86,4,4.65116,no
634142921,OLD,99,8,8.08081,yes
239064668,OLD,93,21,22.5806,yes
32124374,WOMEN,75,3,4,no
1183316539,animals,99,4,4.0404,no
249181198,HEALTH,99,9,9.09091,yes
314133362,animals,98,10,10.2041,yes
581481922,WOMEN,69,7,10.1449,yes
122079087,WOMEN,100,7,7,no
556800350,HEALTH,17,2,11.7647,yes
94003978,HEALTH,94,7,7.44681,yes
2147483647,WOMEN,38,1,2.63158,no
201618755,OLD,100,12,12,yes
1423883251,OLD,98,10,10.2041,yes
66132740,OLD,95,6,6.31579,no
2147483647,OLD,99,7,7.07071,no
21434351,WOMEN,98,9,9.18367,no
278286885,OLD,57,2,3.50877,no
265030677,OLD,99,14,14.1414,yes
48979019,OLD,63,2,3.1746,no
2147483647,animals,53,6,11.3208,yes
2147483647,animals,77,7,9.09091,no
2147483647,animals,84,11,13.0952,yes
891832680,animals,100,10,10,yes
2147483647,WOMEN,67,2,2.98507,no
42382119,WOMEN,97,10,10.3093,yes
2147483647,OLD,75,4,5.33333,no
414928885,OLD,73,2,2.73973,no
402727488,CHILD,100,4,4,no
2147483647,OLD,84,2,2.38095,no
173561770,OLD,93,2,2.15054,no
2147483647,OLD,48,7,14.5833,yes
48554224,OLD,26,3,11.5385,yes
220878242,CHILD,97,13,13.4021,yes
269511699,animals,100,8,8,no
562904243,OLD,194,18,9.27835,yes
2147483647,WOMEN,100,3,3,no
93852008,HEALTH,98,20,20.4082,yes
130320172,OLD,100,6,6,no
100032683,OLD,86,10,11.6279,yes
19804505,WOMEN,66,3,4.54545,no
1138208900,OLD,100,13,13,yes
244317966,OLD,100,19,19,yes
2147483647,OLD,99,11,11.1111,yes
1485950028,OLD,52,2,3.84615,no
2147483647,animals,62,2,3.22581,no
2147483647,OLD,91,9,9.89011,yes
359331974,animals,83,1,1.20482,no
2147483647,OLD,94,5,5.31915,no
317663043,OLD,100,2,2,no
322557216,OLD,100,9,9,yes
2147483647,WOMEN,100,6,6,no
1039015705,OLD,74,5,6.75676,no
2147483647,WOMEN,100,11,11,yes
459914097,WOMEN,37,1,2.7027,no
2147483647,WOMEN,100,7,7,no
377904401,HEALTH,85,5,5.88235,no
2147483647,WOMEN,100,5,5,no
1340942790,animals,100,6,6,no
2147483647,WOMEN,12,7,58.3333,yes
1059151321,OLD,85,7,8.23529,yes
2147483647,HEALTH,100,3,3,no
192392799,WOMEN,300,216,72,yes
392959943,animals,68,4,5.88235,no
481126359,CHILD,100,23,23,yes
2147483647,OLD,100,3,3,no
539592496,WOMEN,100,1,1,no
531367154,OLD,84,4,4.7619,no
2147483647,WOMEN,59,5,8.47458,no
2147483647,OLD,100,1,1,no
26042513,HEALTH,95,5,5.26316,no
1501593836,HEALTH,100,7,7,no
120184404,HEALTH,92,1,1.08696,no
2147483647,CHILD,71,4,5.6338,no
200417869,OLD,90,9,10,yes
351850737,animals,148,22,14.8649,yes
214698189,OLD,99,26,26.2626,yes
2147483647,OLD,99,11,11.1111,yes
2147483647,WOMEN,97,4,4.12371,no
48254583,animals,82,5,6.09756,no
25152867,OLD,93,6,6.45161,no
26629883,OLD,48,4,8.33333,yes
47290034,animals,87,3,3.44828,no
359751016,WOMEN,93,4,4.30107,no
2147483647,WOMEN,92,13,14.1304,yes
2147483647,OLD,81,5,6.17284,no
268705284,OLD,77,5,6.49351,no
1574117904,OLD,94,6,6.38298,no
2147483647,OLD,92,2,2.17391,no
211294453,WOMEN,95,3,3.15789,no
20370442,OLD,23,4,17.3913,yes
1581480204,OLD,90,11,12.2222,yes
1315138158,OLD,67,8,11.9403,yes
161942808,WOMEN,66,7,10.6061,yes
1279647384,WOMEN,91,8,8.79121,no
396302913,OLD,81,3,3.7037,no
201091897,WOMEN,70,2,2.85714,no
2147483647,WOMEN,90,2,2.22222,no
57090013,CHILD,93,7,7.52688,no
2147483647,WOMEN,100,5,5,no
1531451594,WOMEN,74,9,12.1622,yes
2147483647,HEALTH,100,3,3,no
2147483647,animals,94,2,2.12766,no
46713047,WOMEN,100,4,4,no
2147483647,OLD,99,8,8.08081,yes
26471802,WOMEN,93,10,10.7527,yes
34630786,WOMEN,86,9,10.4651,yes
2147483647,WOMEN,75,4,5.33333,no
228410269,animals,90,7,7.77778,no
160643546,WOMEN,100,1,1,no
25281508,WOMEN,98,7,7.14286,no
2147483647,OLD,73,12,16.4384,yes
2147483647,OLD,85,9,10.5882,yes
2147483647,OLD,100,2,2,no
389548615,WOMEN,97,5,5.15464,no
2147483647,animals,100,6,6,no
2147483647,CHILD,96,11,11.4583,yes
317804370,animals,100,10,10,yes
540465387,OLD,43,8,18.6047,yes
822112105,animals,96,7,7.29167,no
40115304,WOMEN,53,9,16.9811,yes
425693955,WOMEN,91,4,4.3956,no
2147483647,WOMEN,81,4,4.93827,no
2147483647,OLD,1,1,100,yes
2147483647,WOMEN,100,5,5,no
2147483647,WOMEN,100,6,6,no
2147483647,CHILD,93,11,11.828,yes
490400035,OLD,99,6,6.06061,no
188005555,OLD,99,7,7.07071,no
2147483647,OLD,99,5,5.05051,no
2147483647,OLD,99,4,4.0404,no
1524857611,WOMEN,100,6,6,no
2147483647,OLD,100,3,3,no
771141828,WOMEN,74,3,4.05405,no
1274050802,OLD,100,3,3,no
16719927,WOMEN,72,6,8.33333,no
2147483647,OLD,49,3,6.12245,no
978529722,HEALTH,100,4,4,no
395429079,HEALTH,96,5,5.20833,no
1626965234,animals,77,3,3.8961,no
1258651700,OLD,95,7,7.36842,no
2147483647,OLD,100,103,103,yes
2147483647,OLD,100,2,2,no
490650282,WOMEN,100,20,20,yes
2147483647,OLD,100,19,19,yes
33434838,OLD,90,3,3.33333,no
106691258,animals,46,5,10.8696,yes
1938260035,OLD,90,6,6.66667,no
126396968,animals,164,10,6.09756,no
2147483647,OLD,100,2,2,no
1389287827,WOMEN,96,10,10.4167,yes
16174837,WOMEN,86,4,4.65116,no
2147483647,WOMEN,92,2,2.17391,no
2147483647,animals,68,3,4.41176,no
923656326,WOMEN,47,3,6.38298,no
2147483647,animals,32,2,6.25,no
2147483647,OLD,100,1,1,no
2147483647,animals,188,28,14.8936,yes
816189720,WOMEN,93,12,12.9032,yes
2147483647,animals,98,47,47.9592,yes
2147483647,animals,492,425,86.3821,yes
398108714,HEALTH,90,3,3.33333,no
2147483647,animals,81,47,58.0247,yes
521409302,OLD,100,2,2,no
2147483647,WOMEN,100,2,2,no
51261006,WOMEN,90,2,2.22222,no
2147483647,OLD,98,13,13.2653,yes
2147483647,HEALTH,89,5,5.61798,no
2147483647,OLD,90,7,7.77778,no
586556205,animals,78,3,3.84615,no
2147483647,OLD,96,12,12.5,yes
1223269272,WOMEN,98,5,5.10204,no
1648066099,OLD,88,3,3.40909,no
2147483647,animals,96,4,4.16667,no
2147483647,animals,100,31,31,yes
2147483647,WOMEN,93,6,6.45161,no
2147483647,OLD,73,8,10.9589,yes
574998716,OLD,51,8,15.6863,yes
